"","ES_ID","Paper_ID","Study_ID","Cohort_ID","Cohort_ID_Control","Shared_Control_Code","Title","Journal","Year","Rodent_Type","Rodent_Strain","Exposure_Type","F0_Parent_Exposed","Treatment_Diet_Code","Treatment_Diet_Notes","Treatment_Diet_Prot_pww","Treatment_Diet_Carb_pww","Treatment_Diet_Fat_pww","Treatment_Diet_Energy_kcal_g","Treatment_Diet_Prot_pE","Treatment_Diet_Carb_pE","Treatment_Diet_Fat_pE","Treatment_Diet_PC_ratio","Treatment_Diet_PNP_ratio","Treatment_Start_F0","Treatment_End_F0","Treatment_Duration_F0","Treatment_Duration_F0_Notes","Offspring_Generation","Offspring_Sex","Lineage_HFD","Age_at_Measurement_Days","Diet_at_Measurement","Trait","Trait_Info","Unit_of_Measurement","Mean_Control","SD_Control","SEM_Control","Sample_Size_n_Control","Estimated_or_Exact_Sample_Control","Mean_Treatment","SD_Treatment","SEM_Treatment","Sample_Size_n_Treatment","Estimated_or_Exact_Sample_Treatment","Data_Source","Group_Label_Paper","Notes","lnRR","VlnRR","lnCVR","VlnCVR"
"219","ES_219","King2013","King_Dakin_Liu_Drake","King2013fmm","King2013fmm_1",1,"Maternal Obesity Has Little Effect on the Immediate Offspring but Impacts on the Next Generation","Reproduction Development",2013,"Mouse","C57BL/6","One-off","Female","D12331","D12331 Research Diets; manufacturer; high-fat/high-sugar cafeteria diet (58.5%E fat, 25.5%E sucrose) for 12w before mating through lactation",23,35.5,35.8,5.56,17,25,58,0.68,0.204819277108434,-84,42,126,"12 weeks before mating +pregnancy, lactation","F2","Male","f-m-m",180,"Standard","Triglycerides","Plasma Triglyceride","mmol/l",0.54,0.056568542,0.02,8,"Exact",0.63,0.15,0.05,9,"Exact","Table 2","mCON/pCON (Control) m/CON/pDIO (Treatment)",NA,0.154150679827258,0.00767055791110518,0.812103007195617,0.141599129339677
"220","ES_220","King2013","King_Dakin_Liu_Drake","King2013fmm","King2013fmm_1",1,"Maternal Obesity Has Little Effect on the Immediate Offspring but Impacts on the Next Generation","Reproduction Development",2013,"Mouse","C57BL/6","One-off","Female","D12331","D12331 Research Diets; manufacturer; high-fat/high-sugar cafeteria diet (58.5%E fat, 25.5%E sucrose) for 12w before mating through lactation",23,35.5,35.8,5.56,17,25,58,0.68,0.204819277108434,-84,42,126,"12 weeks before mating +pregnancy, lactation","F2","Male","f-m-m",180,"Standard","Triglycerides","Hepatic Triglyceride","nmol/mg",17,3.42928564,1.4,6,"Exact",18.2,6.93181073,3.1,5,"Exact","Table 2","mCON/pCON (Control) m/CON/pDIO (Treatment)",NA,0.0682082500265336,0.0357942035133518,0.660560846380209,0.260794203513352
"221","ES_221","Lannes2015","Lannes_Barbosa-da-Silva","Lannes2015","Lannes2015_1",1,"Both Hepatic Lipogenesis and Beta-Oxidation are Altered in Offspring of Mothers Fed a High-Fat Diet in the First Two Generations (F1 and F2)","International Journal of Morphology",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; HFD",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Body_Weight","None","g",25.9,0.402492236,0.18,5,"Exact",24.8,1.72,0.77,5,"Exact","Table 1","SC-F2 (Control) HF-F2 (Treatment)","Body weight reported se rather than sd, may be the same case here. Assumed same ages and sample sizes for all measurements.",-0.0433993155345555,0.00101031854714067,1.49580307811047,0.251010318547141
"222","ES_222","Lannes2015","Lannes_Barbosa-da-Silva","Lannes2015","Lannes2015_1",1,"Both Hepatic Lipogenesis and Beta-Oxidation are Altered in Offspring of Mothers Fed a High-Fat Diet in the First Two Generations (F1 and F2)","International Journal of Morphology",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; HFD",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Insulin_FI","FI","IU/L",3.6,0.738,0.33,5,"Exact",4.9,0.827,0.37,5,"Exact","Fig1","SC-F2 (Control) HF-F2 (Treatment)","Body weight reported se rather than sd, may be the same case here. Assumed same ages and sample sizes for all measurements.",0.308301359654517,0.0141020345689296,-0.194440489231298,0.26410203456893
"223","ES_223","Lannes2015","Lannes_Barbosa-da-Silva","Lannes2015","Lannes2015_1",1,"Both Hepatic Lipogenesis and Beta-Oxidation are Altered in Offspring of Mothers Fed a High-Fat Diet in the First Two Generations (F1 and F2)","International Journal of Morphology",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; HFD",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Glucose_TT","GTT","mmol/L",778.695652173913,73.0434782608696,32.6660365408665,5,"Exact",719.347826086956,87.391304347826,39.0825794328224,5,"Exact","Fig1","SC-F2 (Control) HF-F2 (Treatment)","Body weight reported se rather than sd, may be the same case here. Assumed same ages and sample sizes for all measurements.",-0.0792752746990455,0.00471158712833715,0.25861620335486,0.254711587128337
"224","ES_224","Lannes2015","Lannes_Barbosa-da-Silva","Lannes2015","Lannes2015_1",1,"Both Hepatic Lipogenesis and Beta-Oxidation are Altered in Offspring of Mothers Fed a High-Fat Diet in the First Two Generations (F1 and F2)","International Journal of Morphology",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; HFD",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Triglycerides","Plasma Body Triacylglycerol","mg/dl",86.8,4.583939354,2.05,5,"Exact",88,3.711872843,1.66,5,"Exact","Table I","SC-F2 (Control) HF-F2 (Treatment)","Body weight reported se rather than sd, may be the same case here. Assumed same ages and sample sizes for all measurements.",0.013730192811902,0.000913623627389362,-0.224752383526744,0.250913623627389
"225","ES_225","Lannes2015","Lannes_Barbosa-da-Silva","Lannes2015","Lannes2015_1",1,"Both Hepatic Lipogenesis and Beta-Oxidation are Altered in Offspring of Mothers Fed a High-Fat Diet in the First Two Generations (F1 and F2)","International Journal of Morphology",2015,"Mouse","C57BL/6","One-off","Female","H_PragS2","High Fat Diet PragSolutions (Jau, SP, Brazil); Graus-Nunes et al. 2015; HFD",24,40,27,4.99,19,32,49,0.59375,0.234567901234568,-56,42,98,"8 weeks before mating, pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Triglycerides","Liver Triacylglycerol","mg/dl",2,0.424852916,0.19,5,"Exact",2.3,0.223606798,0.1,5,"Exact","Table I","SC-F2 (Control) HF-F2 (Treatment)","Reported (mg/dL/mg) BUT authors must've made mistake in units",0.139761942375159,0.0109153591841544,-0.781615828076802,0.260915359184154
"226","ES_226","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-f",90,"HFD","Adiposity","Epididymal Fat Weight","g",0.18,0.09,0.03,9,"Estimate",1.33,0.96,0.32,9,"Estimate","Table 1 and Supp data","NCF2 (Control) HFF2(Treatment)",NA,1.99997737032559,0.0856668613890616,0.367146243806028,0.210666861389062
"227","ES_227","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-f",90,"HFD","Body_Weight","None","g",25.1,1.5,0.530330086,8,"Estimate",52.4,6.4,2.13,9,"Estimate","Table 1 and Supp Table 1","NCF2 (Control) HFF2(Treatment)",NA,0.736038745189258,0.00210392655177057,0.705865565639632,0.136032497980342
"228","ES_228","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-fm",90,"HFD","Glucose_TT","GTT","mmol/L",1262.0253164557,275.949367088608,123.408308631634,5,"Estimate",2431.64556962025,412.658227848102,184.54636978859,5,"Estimate","Fig1","NCF2 (Control) HFF2(Treatment)",NA,0.655850392806714,0.0153219270774374,-0.253448074229095,0.265321927077437
"229","ES_229","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-fm",90,"HFD","Insulin_FI","FI","ng/ml",0.11,0.13,0.06,5,"Estimate",2.29,1.37,0.6,5,"Estimate","Table 1","NCF2 (Control) HFF2(Treatment)","Since there were no significant differences among the control groups of NC F0, NC F1, and NC F2 (Supplementary Table 1), data on these three groups were combined and referred to as the NC group.",3.03582673075587,0.350920239210976,-0.680795162389281,0.600920239210976
"230","ES_230","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-fm",90,"HFD","Insulin_TT","ITT","%",3407.608696,352.173913,157.4969619,5,"Estimate",5550,1041.847826,465.9285123,5,"Estimate","Fig 1","NCF2 (Control) HFF2(Treatment)",NA,0.487787144632335,0.00918399921393312,0.596838902101028,0.259183999213933
"231","ES_231","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-fm",90,"HFD","Leptin","Serum","ng/ml",1.19,1.2,117.391304333333,9,"Estimate",63.8,3.8,1.26666666666667,9,"Estimate","Table 1","NCF2 (Control) HFF2(Treatment)",NA,3.98179988322731,0.113380540800259,-2.82912037328892,0.238380540800259
"232","ES_232","Li2012","Hunag_Zheng","Li2012a","Li2012a_1",1,"Accumulation of endoplasmic reticulum stress and lipogenesis in the liver through generational effects of high fat diets.","Journal of Hepatology",2012,"Mouse","C57BL/6","Multigenerational","Female","D11120105","Research Diets high-fat; Harasymowicz et al. 2020; high-fat diet (Research Diets, 60%E)",26.2,26.3,34.9,5.24,20,20,60,0.996197718631179,0.428104575163399,-49,42,91,"assumed mating at 12 weeks","F2","Male","f-f-m",90,"HFD","Triglycerides","Serum Triglyceride","mg/dl",21.3,5,NA,9,"Estimate",32.7,11.6,NA,9,"Estimate","Table 1","NCF2 (Control) HFF2(Treatment)",NA,0.428668005187828,0.0201049129073791,0.41289918049039,0.145104912907379
"233","ES_233","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019fff","MartinsTerra2019fff_2",2,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Female","f-f-f",90,"Standard","Adiposity","Perigonadal fat","g",1.92,0.6,0.2,9,"Estimate",2.37,0.3,0.1,9,"Estimate","Table 5","Csed2 (Control), DHSed2 (Treatment)",NA,0.21056476910735,0.0126310359139383,-0.903711949667295,0.137631035913938
"234","ES_234","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019fff","MartinsTerra2019fff_2",2,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Female","f-f-f",90,"Standard","Adiposity","Retriperitoneal fat","g",1.17,0.38,0.126666666666667,9,"Estimate",1.28,0.17,0.0566666666666667,9,"Estimate","Table 5","Csed2 (Control), DHSed2 (Treatment)",NA,0.0898563291218611,0.0136805907693842,-0.894229144792031,0.138680590769384
"235","ES_235","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019fff","MartinsTerra2019fff_2",2,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Female","f-f-f",90,"Standard","Body_Weight","None","g",167.2,14.06,4.68666666666667,9,"Estimate",179.8,9.24,3.08,9,"Estimate","Table 5","Csed2 (Control), DHSed2 (Treatment)",NA,0.0726544213869188,0.00107913974216283,-0.492446422115845,0.126079139742163
"236","ES_236","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019fff","MartinsTerra2019fff_2",2,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Female","f-f-f",90,"Standard","Glucose_FBG","FBG","mg/dl",168.5,14.07,4.69,9,"Estimate",166.5,5.24,1.74666666666667,9,"Estimate","Table 5","Csed2 (Control), DHSed2 (Treatment)",NA,-0.0119404403719179,0.000884772365917962,-0.975782932421429,0.125884772365918
"237","ES_237","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019fff","MartinsTerra2019fff_2",2,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Female","f-f-f",90,"Standard","Glucose_TT","OGTT","mg/dl",15379.54,264.0264,99.7926,7,"Estimate",15511.55,528.0528,199.5852,7,"Estimate","Fig5D","Csed2 (Control), DHSed2 (Treatment)",NA,0.00854685306316896,0.000207659213821608,0.684600327496777,0.166874325880488
"238","ES_238","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019fff","MartinsTerra2019fff_2",2,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Female","f-f-f",90,"Standard","Triglycerides","Serum Triglycerides","mg/dl",38.13,10.52,3.50666666666667,9,"Estimate",43.5,11.15,3.71666666666667,9,"Estimate","Table 5","Csed2 (Control), DHSed2 (Treatment)",NA,0.131759564225166,0.015757858399909,-0.0735982736286018,0.140757858399909
"239","ES_239","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019ffm","MartinsTerra2019ffm_1",1,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Adiposity","Perigonadal fat","g",1.53,0.15,0.05,9,"Estimate",1.92,0.28,0.0933333333333333,9,"Estimate","Table 6","Csed2 (Control), DHSed2 (Treatment)",NA,0.227057450635346,0.00343100543594344,0.397096858437648,0.128431005435943
"240","ES_240","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019ffm","MartinsTerra2019ffm_1",1,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Adiposity","Retriperitoneal fat","g",1.4,0.26,0.0866666666666667,9,"Estimate",2.04,0.45,0.15,9,"Estimate","Table 6","Csed2 (Control), DHSed2 (Treatment)",NA,0.376477571234912,0.00923877394094893,0.172088380513925,0.134238773940949
"241","ES_241","MartinsTerra2019","MartinsTerra_Peters","MartinsTerra2019ffm","MartinsTerra2019ffm_1",1,"Multigenerational effects of chronic maternal exposure to a high sugar/fat diet and physical training","Journal of Developmental Origins of Health and Disease",2019,"Rat","Wistar","One-off","Female","H_PragS3","(HS/HF) Pragsoluciones (Prag Soulutions); MartinsTerra et al. 2019; high-sugar/high-fat (HS/HF), 19.17 % protein, 35.73 % carbohydrate, 22 % being sucrose and 45.10 % lipids, providing 4.7kcal/kg",19.17,35.73,45.1,4.7,12.2,22.8,64.9,0.536523929471033,0.237164419151305,-98,42,140,"13 weeks before mating +pregnancy, lactation","F2","Male","f-f-m",90,"Standard","Body_Weight","None","g",267.2,18.78,6.26,9,"Estimate",305.5,19,6.33333333333333,9,"Estimate","Table 6","Csed2 (Control), DHSed2 (Treatment)",NA,0.133952336949159,0.000978654020539502,-0.122305831562836,0.125978654020539
